# Star catalog based on Yale Bright Star Catalog v5 (http://tdc-www.harvard.edu/catalogs/bsc5.html)
# ;SAO;_RAJ2000;_DEJ2000;Vmag
2026;13662;89.39583333333333;66.0961111111111;6.25
2027;234154;87.45708333333333;-56.166666666666664;4.51
2028;170945;87.99791666666665;-29.448611111111113;6.45
2029;234162;87.61916666666664;-52.76777777777777;6.35
2030;25467;89.05999999999999;51.803888888888885;6.49
2031;58569;88.74583333333332;31.701666666666664;5.90
2032;77705;88.59541666666667;20.27611111111111;4.41
2033;94977;88.55583333333334;10.586944444444445;6.12
2034;234169;87.72166666666665;-52.10888888888889;5.17
2035;94979;88.63416666666666;11.7625;6.59
2036;113253;88.56541666666666;3.225277777777778;6.31
2037;94986;88.73624999999998;19.749722222222225;5.92
2038;196266;88.13833333333334;-37.63111111111111;5.63
2039;40720;89.27041666666665;49.029444444444444;6.47
2040;196274;88.19875;-38.52583333333333;6.70
2041;196276;88.27874999999997;-33.80138888888889;4.87
2042;113265;88.68374999999999;0.9683333333333334;6.00
2043;132635;88.64458333333333;-4.063888888888889;6.57
2044;258418;82.55791666666666;-84.785;6.20
2045;150925;88.48916666666665;-19.638333333333332;6.69
2046;113271;88.79291666666666;7.406944444444445;0.50
2047;256239;86.95041666666665;-72.70222222222222;6.53
2048;77730;88.95541666666665;20.175;5.4
2049;249368;87.47333333333331;-66.90111111111112;5.11
2050;150932;88.68166666666667;-11.773888888888889;5.66
2051;77744;89.14083333333333;28.942222222222224;6.32
2052;95004;89.01458333333332;13.925277777777778;6.60
2053;170993;88.55875;-29.147777777777776;6.36
2054;217599;88.34541666666665;-42.921388888888885;6.55
2055;132652;88.87624999999998;-4.616388888888888;5.87
2056;132653;88.8975;-4.788333333333333;6.28
2057;234181;88.08458333333333;-57.15611111111111;5.94
2058;249376;87.84583333333332;-64.03361111111111;6.36
2059;77750;89.23375;24.249722222222225;6.02
2060;113284;89.11666666666666;9.509722222222223;5.99
2061;95027;89.20625;11.521111111111113;5.87
2062;25502;89.88166666666666;54.28472222222222;3.72
2063;5730;91.28874999999998;75.58583333333333;6.40
2064;25504;89.94041666666666;55.32083333333334;6.44
2065;25505;89.95041666666665;54.54722222222222;6.14
2066;40743;89.84083333333332;49.92444444444444;5.89
2067;196309;88.71875;-39.95805555555556;5.57
2068;234191;88.54458333333334;-50.36194444444445;6.52
2069;77775;89.49874999999999;25.953888888888887;4.82
2070;150957;89.10125;-14.167777777777777;3.71
2071;171034;89.05958333333332;-22.840277777777775;5.96
2072;196316;88.87458333333332;-37.12083333333334;4.97
2073;40750;89.88208333333333;44.9475;1.90
2074;217612;88.67124999999999;-49.62694444444445;6.10
2075;171045;89.14375;-23.215555555555554;6.36
2076;40756;89.98375;45.93694444444444;4.26
2077;196330;89.08708333333333;-31.3825;5.50
2078;113306;89.47583333333333;1.2244444444444447;6.22
2079;234199;88.70916666666666;-52.63527777777778;5.29
2080;58636;89.93041666666666;37.212500000000006;2.62
2081;40769;90.07916666666665;44.591944444444444;6.22
2082;132700;89.54875;0.9941666666666666;6.22
2083;196335;89.20416666666667;-31.97611111111111;6.44
2084;95075;89.72166666666666;12.808611111111112;5.70
2085;113315;89.60166666666666;1.8369444444444445;5.90
2086;40778;90.24416666666666;47.901944444444446;5.73
2087;249390;88.52541666666666;-63.09;4.65
2088;113321;89.70666666666665;0.5530555555555556;5.22
2089;249391;88.54958333333333;-64.48222222222222;6.63
2090;40789;90.42958333333331;48.95944444444445;5.96
2091;196352;89.38416666666666;-35.28333333333333;4.36
2092;132714;89.75416666666666;-9.382222222222223;6.12
2093;132715;89.76791666666666;-9.558333333333334;5.03
2094;132723;89.90708333333332;-1.4444444444444444;6.63
2095;58657;90.29249999999999;31.034722222222225;5.98
2096;77837;90.25166666666665;27.572222222222223;6.05
2097;40801;90.70291666666665;49.90555555555555;6.05
2098;132732;90.01416666666665;-3.0741666666666667;4.53
2099;234224;89.30999999999999;-53.42611111111111;6.45
2100;40808;90.72333333333331;43.37861111111111;6.42
2101;77858;90.42333333333332;22.40083333333333;6.37
2102;217648;89.65666666666665;-44.03444444444444;5.81
2103;151011;90.07374999999999;-12.899722222222222;6.22
2104;40818;90.82499999999999;42.91166666666666;6.10
2105;217650;89.78666666666666;-42.81527777777777;3.96
2106;25551;91.28458333333332;59.393055555555556;6.34
2107;58688;90.72958333333332;32.63583333333333;6.24
2108;25548;91.12124999999999;51.57333333333334;6.45
2109;113389;90.59583333333332;9.647499999999999;4.12
2110;256248;87.56958333333331;-79.36138888888888;5.47
2111;13715;91.66333333333333;63.453611111111115;6.39
2112;113392;90.57124999999998;1.6944444444444444;6.59
2113;151037;90.46;-10.598055555555556;4.95
2114;171138;90.30458333333333;-25.41777777777778;6.05
2115;95166;90.86375;19.690555555555555;5.14
2116;196413;90.31833333333331;-33.91166666666666;5.55
2117;40840;91.26416666666665;42.98166666666667;5.87
2118;95170;90.85291666666666;11.680833333333332;6.08
2119;77915;91.02999999999999;23.263333333333332;4.16
2120;77911;90.97999999999999;20.138333333333332;4.63
2121;151052;90.64083333333332;-14.497222222222222;6.20
2122;58716;91.26083333333332;37.96416666666667;6.34
2123;234251;90.20499999999998;-51.21638888888889;5.67
2124;58727;91.39166666666665;33.59916666666667;6.23
2125;171180;90.81458333333332;-26.284444444444446;5.04
2126;58739;91.53541666666665;35.3875;6.12
2127;132793;91.05624999999999;-6.7091666666666665;5.21
2128;58749;91.64625;38.48277777777778;5.36
2129;113429;91.24249999999999;5.42;5.67
2130;113430;91.24333333333331;4.158611111111111;5.63
2131;77958;91.59374999999997;29.5125;6.08
2132;40868;91.86208333333332;41.85416666666667;6.12
2133;151093;91.24624999999997;-16.484444444444446;4.93
2134;196459;91.08458333333331;-32.1725;5.65
2135;151098;91.36249999999998;-10.242777777777777;5.87
2136;249424;90.53833333333331;-60.096944444444446;6.45
2137;25597;92.49624999999999;58.93583333333333;5.36
2138;40881;92.09583333333333;41.05555555555555;6.36
2139;132841;91.66124999999998;-4.193888888888889;5.38
2140;151110;91.53874999999998;-14.935277777777777;4.67
2141;171222;91.44041666666665;-24.195555555555554;6.95
2142;217702;91.11833333333333;-45.03666666666666;6.35
2143;217706;91.16749999999999;-45.07888888888889;5.93
2144;95259;91.89291666666665;14.768333333333334;4.42
2145;196483;91.36291666666665;-35.51361111111111;5.80
2146;151126;91.71624999999999;-11.17361111111111;6.66
2147;217708;91.19541666666665;-48.45861111111111;6.58
2148;171236;91.63333333333331;-23.110555555555557;5.47
2149;171231;91.52291666666665;-29.75861111111111;5.81
2150;13756;93.21291666666666;65.71833333333333;5.32
2151;171251;91.73999999999998;-21.81277777777778;5.78
2152;113503;92.19666666666666;8.67;6.55
2153;151142;91.92333333333332;-19.16583333333333;5.31
2154;78045;92.385;22.19;5.93
2155;196503;91.76541666666665;-34.31194444444444;5.83
2156;217720;91.67083333333332;-42.29861111111111;6.12
2157;25613;92.94166666666666;52.64722222222222;6.30
2158;78050;92.43333333333332;23.113333333333333;5.75
2159;113507;92.24125;2.4994444444444444;5.73
2160;40924;92.90208333333332;48.713055555555556;6.82
2161;40925;92.90249999999999;48.711111111111116;6.09
2162;196514;91.88166666666665;-37.253055555555555;5.02
2163;217724;91.75791666666666;-45.09138888888889;6.51
2164;132900;92.40083333333332;-5.711111111111111;6.17
2165;171293;92.24125;-22.427500000000002;5.50
2166;217730;91.97041666666665;-42.153888888888886;5.50
2167;151173;92.33458333333333;-18.12611111111111;6.35
2168;151178;92.39291666666666;-14.584166666666667;5.56
2169;95337;92.7575;18.129444444444445;6.33
2170;78079;92.88458333333332;24.42027777777778;5.80
2171;171317;92.44958333333332;-22.774166666666666;5.71
2172;217735;92.14416666666666;-44.35611111111111;6.27
2173;25630;93.43875;51.1725;6.04
2174;58852;93.08374999999998;32.69333333333333;5.78
2175;78092;92.96416666666666;21.86861111111111;6.56
2176;95352;92.86625;13.63861111111111;6.04
2177;171318;92.44666666666666;-26.700833333333332;6.27
2178;95359;93.00541666666666;19.790555555555557;5.75
2179;249448;91.53916666666666;-66.03972222222222;5.71
2180;132924;92.75541666666666;-6.754166666666666;6.15
2181;249451;91.76416666666665;-62.15472222222222;5.05
2182;78098;93.07958333333332;22.90833333333333;6.39
2183;95365;93.01375;16.130555555555556;4.95
2184;95362;92.98499999999999;14.208888888888888;4.48
2185;171339;92.64416666666666;-27.154166666666665;5.72
2186;13772;93.91916666666665;59.99916666666667;5.35
2187;132941;92.93208333333332;-4.665555555555556;6.18
2188;217753;92.54291666666666;-40.353611111111114;5.58
2189;217747;92.34708333333333;-49.562777777777775;6.49
2190;132944;92.96583333333332;-6.550277777777778;5.05
2191;171356;92.80624999999999;-26.48222222222222;6.09
2192;95397;93.38916666666667;18.68027777777778;6.58
2193;95394;93.3025;10.627500000000001;6.45
2194;13788;94.71166666666666;69.31972222222223;4.80
2195;132965;93.18499999999999;-2.5044444444444443;6.62
2196;217758;92.66624999999999;-45.28194444444444;6.31
2197;234359;92.57458333333332;-54.968611111111116;4.81
2198;151227;93.19291666666666;-17.763055555555557;6.52
2200;13787;94.47833333333332;61.515277777777776;4.98
2201;78135;93.71916666666665;22.506666666666668;3.28
2202;58905;93.9125;36.14861111111111;6.92
2203;132994;93.47625;-3.741388888888889;5.83
2204;78143;93.84458333333332;29.498055555555556;4.35
2205;95432;93.71208333333333;19.156388888888888;5.20
2206;249461;92.18416666666666;-68.84333333333333;5.06
2207;95444;93.78541666666665;13.851111111111111;5.91
2208;95447;93.85458333333332;16.143055555555556;5.30
2209;133003;93.65291666666666;-4.568333333333333;5.83
2210;171428;93.43791666666665;-23.861944444444447;6.39
2211;171425;93.38874999999999;-29.39611111111111;6.54
2212;133012;93.71374999999999;-6.2747222222222225;3.98
2213;40999;94.39458333333332;46.424166666666665;6.52
2214;95457;93.93749999999999;12.551111111111112;5.33
2215;78168;94.07916666666665;23.97;6.08
2216;113650;93.91708333333332;6.066111111111111;6.07
2217;113653;93.94583333333333;4.283611111111111;6.64
2218;133028;93.89291666666665;0.5122222222222222;5.65
2219;133027;93.87374999999999;-4.915277777777778;5.99
2220;95473;94.09916666666665;17.18138888888889;6.39
2221;113656;93.97499999999998;1.1691666666666667;6.37
2222;133029;93.85833333333332;-9.035277777777777;6.10
2223;25665;94.90583333333332;59.01083333333333;4.48
2224;41010;94.57041666666666;46.36055555555556;6.38
2225;78176;94.24458333333332;23.740833333333335;6.25
2226;95476;94.11083333333333;12.272222222222224;5.04
2227;171458;93.785;-20.272222222222222;5.91
2228;151274;93.82291666666666;-18.476666666666667;5.99
2229;151283;93.93708333333333;-13.718333333333334;5.01
2230;249469;92.81249999999999;-65.58944444444444;5.01
2231;113668;94.08833333333332;1.0802777777777777;6.63
2232;113675;94.27749999999997;9.9425;5.39
2233;113673;94.24333333333331;7.053055555555555;6.57
2234;151294;94.03208333333332;-16.61777777777778;5.92
2235;95494;94.38874999999999;14.058333333333334;6.59
2236;113683;94.31708333333333;5.1002777777777775;5.71
2237;171482;93.98833333333333;-29.788333333333334;6.67
2238;95502;94.52333333333333;14.382777777777779;6.16
2239;171502;94.26458333333332;-22.715;6.07
2240;151318;94.39666666666666;-10.725277777777778;6.75
2241;196643;94.13791666666665;-35.14055555555556;4.37
2242;25678;95.51499999999999;59.37222222222222;5.94
2243;95519;94.75749999999998;17.325;6.32
2244;113710;94.66874999999999;9.047222222222222;6.24
2245;151322;94.42374999999998;-16.815833333333334;5.14
2246;256274;92.55999999999999;-74.75305555555556;5.09
2247;196646;94.14833333333333;-39.26444444444444;6.00
2248;196653;94.255;-37.737500000000004;5.53
2249;25681;95.44208333333331;53.452222222222225;5.36
2250;196659;94.28958333333333;-37.253055555555555;5.87
2251;151334;94.55708333333331;-19.966944444444444;5.52
2252;133091;94.71083333333331;-9.390277777777778;5.36
2253;151346;94.70333333333332;-15.024722222222223;6.06
2254;95543;95.01749999999998;14.651111111111112;5.69
2255;133098;94.78291666666665;-8.586388888888889;6.22
2256;171549;94.74583333333332;-20.926111111111112;5.81
2257;78259;95.30041666666665;29.541111111111114;6.43
2258;133114;94.92833333333331;-7.823055555555555;5.27
2259;234418;94.07708333333332;-59.21361111111111;6.43
2260;133118;94.99833333333332;-2.9444444444444446;4.90
2261;95563;95.21791666666665;11.756388888888889;6.54
2262;95572;95.35791666666664;17.76361111111111;6.35
2263;234430;94.46541666666666;-52.73305555555556;6.41
2264;196686;94.92083333333332;-34.39666666666667;5.78
2265;113758;95.35749999999999;2.268611111111111;6.31
2266;234442;94.69499999999998;-50.35916666666667;7.04
2267;196698;95.0783333333333;-30.063333333333333;3.02
2268;256285;93.77458333333331;-71.70277777777778;6.64
2269;151401;95.35291666666666;-11.773333333333333;5.64
2270;5861;97.06083333333332;70.53555555555555;5.97
2271;78297;95.73999999999998;22.51361111111111;2.88
2272;95599;95.65208333333332;12.57;6.00
2273;196707;95.15124999999998;-34.14388888888889;5.53
2274;41076;96.22458333333333;49.28805555555555;4.91
2275;217861;95.02541666666666;-48.74111111111111;6.60
2276;25731;96.60749999999999;56.285;5.64
2277;113801;95.82708333333333;3.7644444444444445;6.40
2278;25733;96.70374999999999;58.41722222222222;5.21
2279;151428;95.67499999999998;-17.95583333333333;1.98
2280;133199;95.84458333333333;-4.687222222222222;6.67
2281;196735;95.52833333333332;-33.436388888888885;3.85
2282;78333;96.21916666666665;29.70722222222222;6.71
2283;113810;95.94208333333333;4.592777777777777;4.44
2284;113811;95.94375;4.595555555555555;6.72
2285;113817;96.00958333333332;8.884722222222221;6.26
2286;133203;95.89999999999999;-9.874444444444444;6.19
2287;95641;96.22041666666667;16.056944444444444;6.33
2288;151450;95.94166666666666;-15.071666666666667;6.24
2289;78349;96.38708333333332;23.326944444444443;6.06
2290;151458;96.04291666666666;-11.530277777777778;5.22
2291;151453;95.94833333333332;-19.78527777777778;6.60
2292;196759;95.80999999999999;-31.790000000000003;6.34
2293;95659;96.36708333333333;14.721944444444444;6.24
2294;151461;96.08541666666666;-12.962499999999999;6.12
2295;113845;96.30458333333333;7.085833333333333;5.98
2296;171688;95.98291666666667;-25.57777777777778;5.63
2297;113855;96.32666666666665;1.501111111111111;6.66
2298;133229;96.31833333333333;0.9461111111111111;5.87
2299;41109;96.96291666666666;47.405277777777776;6.56
2300;113868;96.44416666666666;2.272222222222222;6.51
2301;196774;96.00416666666666;-36.70777777777778;5.62
2302;133238;96.44624999999999;-3.8891666666666667;6.35
2303;171711;96.18291666666667;-28.779999999999998;6.39
2304;59096;96.89791666666666;32.56305555555555;6.43
2305;234473;95.73249999999999;-56.37;5.61
2306;133246;96.495;-7.894166666666666;6.40
2307;234475;95.90708333333332;-52.18111111111111;5.98
2308;217910;96.18541666666665;-40.284166666666664;6.31
2309;133260;96.66499999999999;-1.5072222222222222;5.87
2310;133257;96.64375;-4.597222222222222;6.15
2311;234480;95.98791666666666;-52.69583333333333;-0.72
2312;113896;96.74458333333332;0.8408333333333333;6.71
2313;133263;96.68708333333333;-7.511388888888889;6.27
2314;196805;96.37458333333332;-35.06388888888888;6.25
2315;78402;96.98583333333332;20.496111111111112;6.22
2316;25771;97.69666666666664;58.16277777777778;5.88
2317;59128;97.14208333333333;30.493055555555557;5.55
2318;113906;96.835;2.9080555555555554;5.55
2319;113905;96.80749999999999;0.29916666666666664;5.20
2320;133269;96.815;0.2761111111111111;5.55
2321;234482;95.94541666666666;-58.54388888888889;6.48
2322;249531;95.75541666666666;-63.683055555555555;6.27
2323;41130;97.51249999999999;46.68555555555555;5.90
2324;78417;97.23583333333332;26.967777777777776;6.47
2325;95719;97.11666666666666;16.238333333333333;6.23
2326;234488;96.20083333333332;-52.80638888888888;6.51
2327;95718;97.07833333333332;10.30388888888889;6.15
2328;78423;97.24083333333333;20.21222222222222;4.15
2329;133290;96.99;-4.762222222222222;5.06
2330;249535;96.05708333333332;-60.28111111111111;5.80
2331;5911;100.07;79.59944444444444;6.54
2332;113929;97.07;1.912222222222222;6.48
2333;217922;96.43166666666666;-48.17722222222222;5.76
2334;171774;96.79666666666665;-25.85666666666667;6.07
2335;1043;101.12583333333332;82.11527777777778;6.65
2336;95732;97.24999999999999;11.019444444444446;6.59
2337;249532;95.65916666666665;-69.98416666666667;5.56
2338;196842;96.78124999999999;-37.89555555555555;6.48
2339;249539;96.10958333333333;-63.428888888888885;6.46
2340;113940;97.31208333333332;2.6461111111111113;6.16
2341;133316;97.20416666666667;-7.032777777777778;4.60
2342;133317;97.20624999999998;-7.0344444444444445;5.40
2343;151546;97.15541666666665;-17.46611111111111;5.77
2344;249542;96.23166666666665;-63.82777777777778;6.27
2345;196857;97.04208333333332;-32.580000000000005;4.48
2346;113957;97.52291666666665;9.029166666666667;6.57
2347;5919;100.11999999999999;77.99583333333334;5.73
2348;196861;97.16333333333333;-32.37111111111111;5.74
2349;5909;99.47874999999999;73.69555555555556;6.24
2350;95765;97.79208333333332;16.93861111111111;6.20
2351;151573;97.54708333333332;-10.081388888888888;5.93
2352;217951;97.17625;-41.074444444444445;6.32
2353;234519;96.76666666666667;-58.00222222222222;5.82
2354;95766;97.78958333333333;11.250833333333333;6.14
2355;95778;97.90583333333332;15.903333333333334;6.40
2356;59194;98.11333333333332;32.45472222222222;5.87
2357;151585;97.64458333333332;-13.148055555555555;6.16
2358;95783;97.91333333333333;11.792222222222222;6.65
2359;95788;97.95124999999999;11.544444444444444;5.23
2360;25814;98.63666666666666;55.35305555555556;6.45
2361;249550;96.36916666666666;-69.69027777777778;5.38
2362;95803;98.09708333333332;11.67361111111111;6.03
2363;151602;97.84583333333332;-12.391666666666666;5.15
2364;171866;97.69291666666666;-27.769444444444442;5.93
2365;133369;97.95875;-8.158055555555556;5.43
2366;114023;98.07999999999998;4.855833333333333;5.84
2367;59222;98.42791666666665;33.024166666666666;6.42
2368;234539;97.45458333333332;-50.23916666666667;5.27
2369;114034;98.22583333333333;7.333055555555555;4.50
2370;133382;98.09624999999998;-5.86888888888889;5.60
2371;171895;97.96374999999998;-23.418333333333333;4.33
2372;196897;97.80416666666665;-35.259166666666665;5.84
2373;234541;97.36874999999999;-56.85277777777778;5.22
2374;217986;97.74916666666665;-40.91638888888889;6.20
2375;95830;98.40041666666666;14.155277777777778;5.53
2376;151625;98.19541666666665;-11.16638888888889;6.24
2377;196906;97.89583333333331;-36.94;6.34
2378;13897;99.4225;61.48111111111111;5.94
2379;133404;98.40791666666665;-1.2202777777777778;5.10
2380;5925;100.13416666666666;71.74888888888889;5.92
2381;196919;98.16249999999998;-32.03055555555555;5.69
2382;78524;98.80041666666665;28.022222222222222;5.27
2383;196917;98.08874999999999;-37.696666666666665;5.24
2384;234551;97.82624999999999;-51.82611111111112;5.60
2385;5946;101.55874999999999;79.56472222222222;5.45
2386;25842;99.41041666666666;56.8575;5.85
2387;171940;98.36083333333333;-20.92388888888889;6.40
2388;114085;98.69333333333331;7.5725;6.45
2389;59280;99.13708333333331;38.445277777777775;5.29
2390;95870;98.82333333333332;9.988333333333333;5.88
2391;196930;98.29291666666664;-38.625277777777775;6.44
2392;249568;97.51249999999999;-65.56833333333333;6.29
2393;114097;98.81583333333332;0.89;5.80
2394;249572;97.79416666666665;-61.87972222222222;6.15
2395;196945;98.45624999999998;-36.23222222222223;5.42
2396;234564;97.99333333333331;-58.75416666666667;5.70
2397;114115;98.99999999999999;4.4975000000000005;6.55
2398;171982;98.76416666666665;-22.96472222222222;4.54
2399;196955;98.64708333333331;-32.71638888888889;5.62
2400;234574;98.35874999999999;-52.32888888888889;6.19
2401;78557;99.36333333333333;24.590833333333332;6.44
2402;133469;99.14708333333331;-5.211111111111111;5.52
2403;59316;99.66458333333333;39.39083333333333;5.69
2404;59319;99.70499999999998;39.902499999999996;5.20
2405;95912;99.42791666666666;16.399166666666666;1.93
2406;114146;99.35041666666666;6.1352777777777785;6.06
2407;151694;99.09499999999998;-18.66;5.70
2408;196978;98.85041666666665;-36.78;5.59
2409;78571;99.59583333333332;28.984166666666667;5.79
2410;95914;99.40375;10.853055555555555;6.38
2411;41239;99.83291666666666;42.48888888888889;4.79
2412;151700;99.19458333333331;-13.320833333333333;5.97
2413;151702;99.17083333333332;-19.25583333333333;3.95
2414;114154;99.41791666666666;2.704166666666667;6.17
2415;196987;98.97499999999998;-36.08888888888889;6.35
2416;114162;99.46958333333333;4.957222222222223;6.15
2417;172021;99.17041666666665;-22.615000000000002;6.35
2418;41245;99.99166666666666;44.013888888888886;6.41
2419;234589;98.74416666666666;-52.97555555555556;4.39
2420;78586;99.77208333333333;22.030833333333334;6.04
2421;151725;99.42041666666667;-12.985;6.12
2422;78593;99.88791666666667;28.263055555555557;6.03
2423;78596;99.88083333333333;24.6;6.38
2424;133511;99.58541666666665;-2.543611111111111;6.14
2425;114194;99.70624999999998;4.700555555555556;6.57
2426;114191;99.65874999999997;1.613611111111111;6.21
2427;151730;99.4725;-18.2375;4.43
2428;197011;99.25791666666667;-38.14666666666667;6.04
2429;218060;99.21374999999998;-41.55694444444444;6.34
2430;197014;99.3075;-36.99055555555556;5.71
2431;197019;99.44833333333332;-32.33972222222222;5.27
2432;151737;99.64749999999998;-16.87361111111111;6.03
2433;95963;99.94833333333332;12.983055555555556;5.97
2434;151751;99.81958333333333;-14.145833333333332;4.82
2435;218071;99.44041666666666;-43.19611111111111;3.17
2436;59365;100.40708333333332;35.93194444444444;6.46
2437;78636;100.33749999999999;28.19638888888889;6.42
2438;114244;100.1325;6.371666666666666;6.51
2439;172102;99.90124999999999;-23.695555555555554;6.05
2440;114258;100.24458333333332;9.895555555555555;4.66
2441;95996;100.34083333333332;16.3975;6.28
2442;95997;100.32166666666666;11.003333333333334;6.11
2443;41288;100.77083333333333;44.52444444444444;5.02
2444;197057;99.92791666666666;-30.470277777777778;5.71
2445;114269;100.2725;0.49527777777777776;5.79
2446;218093;99.65666666666665;-48.22027777777778;4.93
2447;25916;101.04833333333332;53.296388888888885;6.27
2448;59406;100.80749999999999;37.14694444444444;6.19
2449;197064;99.98708333333333;-38.15888888888889;6.58
2450;96015;100.60125;17.64527777777778;5.21
2451;114293;100.49708333333332;6.345;6.37
2452;249604;99.50249999999998;-61.533055555555556;6.18
2453;133585;100.48499999999999;-9.167222222222222;5.19
2454;25939;101.55874999999999;59.44166666666666;4.87
2455;59425;101.05249999999998;36.109722222222224;6.31
2456;78682;100.98291666666665;25.13111111111111;2.98
2457;114312;100.77708333333332;3.033333333333333;6.19
2458;218126;100.30875;-40.349722222222226;6.12
2459;218124;100.20541666666665;-47.67472222222222;6.65
2460;25947;101.70624999999998;57.16916666666666;5.35
2461;96051;100.99708333333332;13.227777777777778;4.49
2462;114324;100.91124999999998;3.9322222222222223;5.90
2463;78692;101.18958333333332;28.97083333333333;5.44
2464;172204;100.69083333333332;-22.449166666666667;6.13
2465;197108;100.56833333333331;-38.39861111111111;6.29
2466;41330;101.68458333333332;43.5775;5.25
2467;96074;101.32249999999998;12.895555555555555;3.36
2468;25963;102.05374999999998;55.70444444444445;6.33
2469;25962;102.05124999999998;55.70444444444445;6.28
2470;41346;101.91499999999999;48.78944444444444;5.22
2471;197134;100.84708333333333;-39.19333333333333;6.30
2472;96084;101.47583333333333;12.693611111111112;6.46
2473;13973;102.73791666666666;67.57194444444444;5.14
2474;151881;101.28708333333331;-16.71611111111111;-1.46
2475;197149;101.11833333333333;-31.070555555555554;5.20
2476;172264;101.21624999999999;-27.341388888888886;6.45
2477;114388;101.63499999999999;8.587222222222223;5.93
2478;172273;101.34708333333333;-23.461944444444445;6.05
2479;197163;101.25999999999999;-30.58611111111111;6.54
2480;151895;101.49708333333332;-14.796111111111111;5.32
2481;96111;101.84791666666665;18.193333333333335;6.20
2482;197171;101.34499999999998;-31.79361111111111;5.92
2483;197177;101.38041666666665;-30.948888888888888;5.80
2484;151911;101.66249999999998;-10.107222222222221;5.66
2485;114410;101.83249999999998;8.037222222222223;4.77
2486;151919;101.71291666666666;-14.425833333333333;5.29
2487;256326;100.24083333333333;-71.77555555555556;6.51
2488;114428;101.96499999999999;2.4122222222222223;4.47
2489;197192;101.51374999999999;-39.54;6.62
2490;133679;101.9045833333333;-8.998333333333333;5.07
2491;172318;101.75624999999998;-21.015555555555554;6.08
2492;197195;101.55041666666666;-37.775555555555556;6.21
2493;13986;103.42583333333332;68.88833333333334;5.12
2494;59521;102.42208333333332;32.60666666666667;5.71
2495;234693;101.35874999999999;-52.20111111111111;6.57
2496;133687;102.07916666666665;-1.3191666666666666;5.75
2497;234699;101.47374999999998;-52.41;5.80
2498;41380;102.69124999999998;41.78138888888889;5.02
2499;114465;102.26541666666665;1.0019444444444445;6.15
2500;197215;101.83916666666666;-37.92972222222222;5.26
2501;96161;102.45749999999998;16.202777777777776;5.85
2502;26012;103.27124999999998;59.448611111111106;5.33
2503;133718;102.31833333333331;-2.2719444444444443;5.74
2504;151962;102.24083333333333;-15.14472222222222;5.39
2505;234705;101.71999999999998;-51.26583333333333;5.40
2506;234704;101.67291666666665;-54.69472222222222;6.46
2507;96179;102.60624999999997;13.413333333333334;5.65
2508;234710;101.82791666666665;-55.54;5.61
2509;6022;105.01666666666665;76.9775;4.55
2510;172389;102.43333333333332;-24.075833333333332;6.33
2511;78805;102.88749999999997;21.761111111111113;5.27
2512;133760;102.70791666666665;0.5408333333333333;5.77
2513;256330;100.90333333333332;-73.11805555555554;6.37
2514;41406;103.28166666666664;44.839444444444446;6.26
2515;78816;103.0;23.601666666666667;5.65
2516;133761;102.67624999999998;-8.04111111111111;6.29
2517;151992;102.59124999999999;-17.083888888888886;5.79
2518;256331;101.23375;-70.43388888888889;6.11
2519;172403;102.52499999999999;-27.333888888888886;7.04
2520;197258;102.46041666666665;-32.50861111111111;3.96
2521;59571;103.25624999999998;38.869166666666665;6.12
2522;59570;103.19708333333334;33.961111111111116;3.60
2523;59576;103.30583333333333;38.43805555555555;6.30
2524;59574;103.26416666666665;35.78861111111111;6.01
2525;114525;102.91374999999998;3.0416666666666665;6.38
2526;172420;102.65374999999999;-25.778055555555554;6.33
2527;197263;102.59708333333332;-31.70611111111111;5.70
2528;218236;102.49083333333333;-45.45;6.55
2529;59589;103.48749999999998;38.505;6.48
2530;218235;102.47749999999998;-46.61472222222223;5.14
2531;197277;102.71833333333332;-34.367222222222225;4.99
2532;249647;102.04749999999999;-61.94138888888889;3.27
2533;114556;103.20583333333333;8.380277777777778;5.77
2534;133807;103.09541666666667;-5.316111111111111;6.30
2535;234735;102.48416666666665;-50.61472222222223;2.93
2536;234737;102.46374999999998;-53.62222222222222;4.40
2537;96241;103.34374999999997;10.996388888888887;6.24
2538;41426;103.81333333333333;45.82638888888889;6.34
2539;41429;103.81124999999999;43.91;6.13
2540;197291;102.92624999999998;-36.23027777777778;5.96
2541;258451;100.01124999999999;-80.81361111111111;5.64
2542;26051;104.31875;58.4225;4.35
2543;26050;104.30499999999999;57.56333333333333;6.05
2544;249654;102.50458333333331;-60.24916666666667;6.11
2545;218261;102.88666666666666;-48.2925;6.42
2546;96265;103.66125;13.177777777777777;4.65
2547;152055;103.3283333333333;-19.032777777777778;5.64
2548;152056;103.34041666666664;-18.933333333333334;6.14
2549;172504;103.25041666666664;-26.9575;6.40
2550;41446;104.13458333333332;46.274166666666666;5.87
2551;78866;103.8275;25.375555555555557;5.73
2552;133855;103.53541666666666;-5.8525;6.41
2553;172520;103.38708333333331;-20.224166666666665;4.83
2554;133870;103.60249999999999;-1.1269444444444445;5.45
2555;41450;104.23333333333332;46.705000000000005;5.86
2556;152071;103.5475;-12.038611111111111;4.07
2557;218272;103.16541666666666;-42.504444444444445;6.52
2558;172524;103.39124999999999;-28.539722222222224;6.04
2559;133881;103.67541666666666;-1.756388888888889;6.21
2560;172531;103.48041666666664;-24.539166666666667;6.21
2561;218278;103.19624999999999;-43.975833333333334;6.46
